source,target,peso
10160,28182,1
21982,27212,1
19885,21982,1
10508,31200,1
10508,18261,1
10508,35727,1
10508,25968,1
18261,31200,1
31200,35727,1
25968,31200,1
18261,35727,1
18261,25968,1
25968,35727,2
16908,22534,1
11405,16908,1
16908,20713,1
15376,16908,1
11405,22534,1
20713,22534,1
15376,22534,3
11405,20713,1
11405,15376,2
15376,20713,1
11978,29882,1
9151,29882,1
1008,29882,1
9151,11978,1
1008,11978,2
11978,35175,1
1008,9151,1
9151,35175,1
1008,35175,1
21577,32071,2
4259,32071,1
18864,32071,1
20466,32071,2
2809,20612,1
18113,20612,1
20612,34315,1
20612,36474,1
2809,34315,1
18113,34315,1
34315,36474,1
2348,2874,1
2874,33470,1
2348,33470,1
27625,33821,1
33821,36615,1
11112,27625,1
27625,36615,1
24602,27625,1
9521,25047,1
25047,27552,1
7933,25047,1
9521,27552,1
7933,9521,1
9521,26576,1
7933,27552,1
26576,27552,1
7933,26576,1
20193,28561,1
18109,20193,1
20193,32887,1
20193,25541,1
18109,28561,1
28561,32887,1
25541,28561,1
18109,32887,1
18109,25541,1
25541,32887,1
30103,31477,1
1637,31477,1
31477,31710,1
15376,31477,1
1637,30103,1
30103,31710,1
15376,30103,10
1637,31710,1
1637,15376,1
15376,31710,1
22783,26637,1
20713,22783,1
16823,22783,1
2766,22783,1
2390,9323,1
2390,36058,6
9323,26263,1
26263,36058,1
9323,36058,1
9323,34374,1
34374,36058,5
10869,29543,1
10869,17744,1
10869,25509,1
10869,20755,2
17744,29543,1
25509,29543,1
20755,29543,1
17744,20755,1
17349,26041,1
209,26041,1
26041,31596,1
9002,26041,1
209,17349,1
17349,31596,1
9002,17349,1
209,31596,1
209,9002,1
9002,31596,1
22074,29438,1
3089,29438,1
19717,29438,2
1855,7690,1
1855,18347,1
1855,27486,1
7690,18347,1
1806,16697,2
1806,3885,1
1806,27539,1
1806,20755,2
3885,16697,1
16697,27539,1
3885,20755,1
20755,27539,1
28165,33098,1
33098,33764,1
3391,33098,1
28165,33764,5
3391,33764,13
12213,29478,1
9164,12213,1
9164,31545,1
9164,29478,1
9164,11580,2
4844,21609,1
4844,22936,1
3227,4844,1
4844,7938,1
21609,22936,1
3227,21609,1
7938,21609,1
3227,22936,1
7938,22936,2
3227,7938,2
8135,34471,3
3685,34471,2
23556,34471,1
3685,8135,3
8135,23556,1
8135,26616,4
3685,23556,1
3685,26616,2
23556,26616,4
25232,30514,1
14228,30514,1
4051,30514,1
14228,25232,1
4051,25232,1
15577,25232,1
4051,14228,1
14228,15577,1
4051,15577,5
7533,15573,1
15072,15573,1
7472,29747,5
15418,20425,1
16679,20425,1
20425,27458,1
9642,20425,2
15418,16679,1
15418,27458,1
9642,15418,1
16679,27458,1
9642,16679,1
9642,27458,1
10004,16044,1
1701,16044,1
16044,18781,1
15530,16044,1
1701,10004,1
10004,18781,1
10004,15530,1
1701,18781,1
1701,15530,1
15530,18781,1
9151,12548,2
9151,29842,3
8543,9151,3
6634,9151,2
12548,29842,2
8543,12548,2
6634,12548,1
8543,29842,3
6634,29842,2
6634,8543,2
6287,7254,1
7254,15502,1
5986,7254,1
7254,20229,1
6287,15502,1
5986,6287,1
6287,20229,1
15502,20229,1
5986,20229,1
3266,30921,1
3266,19849,1
3266,6751,1
3266,23141,1
19849,30921,1
6751,30921,1
6751,19849,1
19849,23141,1
6751,23141,1
5589,19082,1
15857,19082,1
9172,19082,1
19082,25541,1
5589,15857,3
5589,9172,2
5589,25541,5
9172,15857,2
15857,25541,4
9172,25541,2
5378,13343,4
4045,13343,1
11742,13343,7
13343,17349,5
4045,5378,1
5378,17349,2
4045,11742,1
4045,17349,1
25548,31897,1
26496,31897,1
11814,31897,1
26734,31897,1
25548,26496,1
11814,25548,1
11814,26496,1
26496,26734,1
11814,26734,1
30525,34447,1
1710,30525,1
14384,34447,1
1710,14384,1
1710,34447,1
28193,34447,1
1710,28193,1
18986,19002,1
14445,19002,1
12683,19002,1
14445,18986,1
2134,18986,1
12683,18986,1
2134,14445,1
12683,14445,1
2134,12683,1
13008,21757,1
13441,21757,1
14639,21757,2
13008,13441,1
13008,14639,1
13008,24180,1
13441,14639,1
13441,24180,1
14639,24180,9
22966,23589,1
16161,22966,1
7820,22966,1
20971,22966,1
16161,23589,1
7820,16161,1
16161,20971,1
7820,20971,4
19493,29813,1
2284,19493,1
12210,19493,1
7820,19493,1
2284,29813,1
12210,29813,1
7820,29813,1
2284,12210,1
2284,7820,1
13524,35633,1
13524,33270,1
13524,20884,1
3104,18227,1
3104,22233,1
3104,35453,1
3104,20729,1
18227,22233,1
18227,35453,1
18227,20729,1
22233,35453,1
20729,22233,1
20729,35453,1
12213,34762,1
8517,12213,2
11405,34762,1
8517,11405,2
8517,34762,1
10160,34762,1
8517,10160,3
8501,30613,1
11305,30613,1
25210,30613,1
22835,30613,1
8501,11305,1
8501,22835,1
11305,25210,1
11305,22835,1
22835,25210,1
20597,25488,1
23866,25488,1
15523,25488,1
9642,25488,2
16199,21271,1
21271,29111,2
20666,21271,2
19717,21271,2
16199,29111,1
16199,20666,1
20666,29111,5
19717,29111,5
19717,20666,5
17671,21361,2
30706,34373,1
4982,34373,1
12020,34373,1
27902,34373,1
4982,30706,1
12020,30706,2
27902,30706,1
4982,12020,1
4982,27902,1
12020,27902,1
3034,10525,1
814,6418,1
6418,22997,1
27937,30995,1
14369,27937,1
20006,27937,1
26961,27937,1
14369,30995,1
20006,30995,1
26961,30995,1
14369,26961,1
20006,26961,1
6947,24675,1
2330,22544,1
2231,22544,1
2330,7280,1
2231,7280,1
2231,2330,1
19559,22246,1
1483,19559,1
11082,22246,1
1483,22246,1
1483,11082,1
3225,11735,1
3225,30443,1
3225,20971,1
3225,6634,1
11735,30443,1
11735,20971,1
6634,11735,2
20971,30443,1
6634,30443,1
27002,32042,1
19901,32042,1
10080,32042,1
778,32042,1
19901,27002,1
778,27002,1
778,19901,1
778,10080,1
6241,14298,1
6241,30594,1
11963,14298,1
14298,30594,1
11963,30594,1
16134,30594,1
11735,24028,1
184,11735,1
11735,12210,1
184,24028,1
12210,24028,1
6634,24028,1
184,12210,2
184,6634,2
903,32291,1
28209,32291,1
26461,32291,1
19430,32291,1
903,28209,1
903,26461,1
903,19430,1
26461,28209,1
19430,28209,1
19430,26461,2
5072,9951,1
9951,21245,1
9951,36087,1
9951,16068,1
5072,21245,1
5072,36087,1
5072,16068,1
21245,36087,1
16068,21245,1
16068,36087,1
11135,30249,3
11135,32199,3
3034,11135,1
11135,12613,3
30249,32199,4
3034,30249,1
12613,30249,4
3034,32199,1
12613,32199,4
3034,12613,2
2262,8948,1
3930,8948,1
2262,16135,1
3930,16135,1
2262,19171,1
3930,19171,1
2262,3930,1
21298,25541,2
5589,21298,1
15857,21298,1
9172,21298,1
15452,34516,1
15452,20713,1
15452,23784,1
15452,24887,1
20713,34516,1
23784,34516,1
24887,34516,1
20713,23784,6
20713,24887,2
23784,24887,2
11319,23202,2
11319,11863,1
11319,33705,2
11863,23202,1
23202,33705,3
11863,33705,1
1114,34208,1
22568,34208,1
20729,34208,1
596,34208,1
1114,22568,1
1114,20729,1
596,1114,1
11795,19947,2
19947,27046,1
19947,20160,1
11795,27046,1
11795,20160,1
20160,27046,1
6247,26231,1
6247,14864,1
778,6247,1
6247,21360,1
14864,26231,1
778,26231,1
21360,26231,1
778,14864,1
14864,21360,1
778,21360,1
18266,35064,1
17573,18266,1
9787,18266,1
15721,18266,1
17573,35064,1
9787,35064,1
15721,35064,1
9787,17573,1
15721,17573,2
9787,15721,2
1904,15042,1
1904,16065,1
1904,34226,1
1904,12773,1
15042,16065,1
15042,34226,4
12773,15042,2
16065,34226,1
12773,16065,1
12773,34226,1
10432,14544,1
9946,14544,1
14544,20481,1
14544,26604,1
9946,10432,1
10432,20481,1
10432,26604,4
9946,20481,1
9946,26604,1
20481,26604,1
21278,33683,1
21278,33727,1
21278,26234,1
21278,22190,1
33683,33727,2
26234,33683,1
22190,33683,2
26234,33727,1
22190,33727,2
22190,26234,4
17751,18005,1
13812,17751,1
17751,31165,1
17751,35644,1
13812,18005,1
18005,31165,1
18005,35644,1
13812,31165,1
13812,35644,1
31165,35644,1
27191,33821,1
11405,27191,1
24602,27191,1
3421,27191,1
11405,33821,1
3421,33821,1
11405,24602,1
3421,11405,1
3421,24602,1
11405,19818,1
6745,11405,1
6745,19818,1
12213,19818,1
10160,19818,1
6745,10160,1
34400,34825,1
31981,34400,1
31981,34825,1
7207,34825,1
2597,34825,1
7207,31981,1
2597,31981,1
8391,28929,1
8391,16857,1
8391,24832,1
8391,14976,1
25471,30244,1
25039,25471,1
25471,30050,1
16501,25471,1
25039,30244,1
30050,30244,1
16501,30244,1
25039,30050,1
16501,25039,1
16501,30050,1
9333,22378,1
13551,22378,1
22378,28901,1
22378,23551,1
9333,13551,1
9333,28901,1
9333,23551,1
13551,28901,1
13551,23551,1
23551,28901,1
29111,31304,1
29111,29723,1
29723,31304,1
19717,31304,1
19717,29723,1
20666,29723,1
5735,35615,1
2694,35615,1
11038,33028,1
3837,33028,1
18864,33028,1
18100,33028,1
3837,11038,1
11038,18864,1
11038,18100,1
3837,18864,1
3837,18100,1
18100,18864,4
15652,34636,1
15652,24345,1
5079,15652,2
15652,26447,2
24345,34636,1
5079,34636,4
26447,34636,1
24345,26447,1
5079,26447,2
6273,19305,1
6273,25379,1
5197,6273,1
6273,8336,1
19305,25379,1
5197,19305,1
8336,19305,1
5197,25379,2
8336,25379,1
5197,8336,2
1911,12062,1
12062,32139,1
12062,26139,1
12062,30435,1
1911,32139,1
1911,26139,1
1911,30435,1
26139,32139,1
30435,32139,1
26139,30435,1
906,14104,1
14104,19376,6
906,19376,1
4334,34324,1
34324,35599,1
1979,35187,1
1979,26053,1
1979,32594,1
26053,35187,8
32594,35187,3
26053,32594,2
23587,29618,1
23587,25446,1
23587,35095,1
20883,23587,4
25446,29618,1
29618,35095,1
20883,29618,1
13766,34389,1
13766,21898,1
3104,14392,1
14392,28007,1
3104,28007,1
3104,20655,1
20655,28007,1
3119,8247,1
8247,12602,1
8247,18949,1
8247,28192,1
3119,12602,1
3119,18949,1
3119,28192,1
12602,18949,1
12602,28192,1
18949,28192,1
15594,25335,1
21153,25335,1
15594,32042,1
21153,32042,1
15594,21153,1
15594,23784,1
21153,23784,1
7442,24765,1
6437,12213,1
12213,15376,1
6437,11405,1
6437,15376,1
6437,10160,1
10160,15376,10
92,18893,1
18893,22997,1
15099,16436,1
16436,25446,1
16436,21986,1
4352,16436,1
15099,25446,1
15099,21986,1
4352,15099,1
21986,25446,1
4352,25446,1
4352,21986,1
9151,9491,1
9491,12548,1
9491,29842,1
8543,9491,1
1759,5058,1
1759,3449,1
1759,25264,1
1759,35971,1
3449,5058,1
5058,25264,1
5058,35971,1
3449,25264,1
3449,35971,1
25264,35971,1
368,15562,3
368,34908,3
368,4607,1
368,35140,2
4607,15562,1
4607,34908,1
4607,35140,2
560,34908,1
10745,34908,1
560,17224,1
10745,17224,2
560,10745,1
560,35140,1
10745,35140,2
1806,10869,1
10869,14193,1
10869,16697,1
1806,14193,1
14193,16697,1
14193,20755,1
3791,29074,1
3446,3791,1
3791,4873,1
3446,29074,1
4873,29074,1
2364,29074,1
3446,4873,1
2364,3446,1
2364,4873,1
391,760,1
760,33069,1
760,1384,1
760,6488,1
391,1384,1
391,6488,1
1384,33069,1
6488,33069,2
1384,6488,1
14843,20342,1
14843,30473,1
14843,24675,1
20342,30473,1
24675,30473,1
10102,26843,1
26843,35520,1
10102,35520,1
28745,32267,2
28745,28948,1
17611,28745,1
10102,28745,2
28948,32267,1
17611,32267,1
10102,32267,2
17611,28948,1
10102,28948,1
9087,13000,1
13000,14537,1
13000,17785,1
9087,14537,1
9087,17785,1
14537,17785,1
6418,14537,1
6418,17785,1
455,2874,2
2051,2874,1
455,2051,1
15857,30508,1
15857,23958,1
5589,30508,1
5589,23958,1
23958,30508,1
25541,30508,1
23958,25541,1
16245,29937,1
10170,16245,1
64,16245,1
16245,32861,1
10170,29937,1
64,29937,1
29937,32861,1
64,10170,1
10170,32861,1
64,32861,1
12237,33524,1
30103,33524,10
26129,33524,1
15376,33524,13
12237,30103,1
12237,26129,1
12237,15376,1
26129,30103,1
15376,26129,1
19396,32161,1
30894,32161,4
32161,33475,1
32161,33313,4
19396,30894,1
19396,33475,1
19396,33313,1
30894,33475,1
30894,33313,4
33313,33475,1
14332,15349,1
15349,27294,1
14332,27294,1
6290,6583,1
6583,7164,1
6583,28446,1
6290,7164,1
6290,28446,1
7164,28446,1
23225,29920,1
9999,29920,1
2985,29920,1
23225,30490,1
9999,23225,1
2985,23225,1
9999,30490,1
2985,30490,1
2985,9999,1
21674,24771,2
19155,21674,1
21674,30956,2
9880,21674,1
19155,24771,2
24771,30956,5
9880,24771,2
9880,19155,1
542,19042,1
542,8151,1
19042,32086,2
8151,19042,1
9164,19042,1
8151,32086,1
8151,9164,4
774,3868,1
3868,24571,1
3868,31754,1
2775,28929,1
2775,16857,1
2775,14976,1
2775,24832,1
363,1406,3
1406,21467,3
1406,34089,1
1406,2024,3
363,21467,4
363,34089,3
363,2024,5
21467,34089,3
2024,21467,6
2024,34089,5
4100,10144,1
10144,30704,1
4100,13505,1
13505,30704,1
4100,30704,1
4100,34141,1
30704,34141,1
5731,21568,1
6795,21568,1
21568,32016,1
5723,21568,1
5731,6795,1
5731,32016,1
5723,5731,1
6795,32016,1
5723,6795,1
5723,32016,1
5373,7633,1
7633,30606,1
7633,8537,1
7633,16152,1
5373,30606,1
5373,8537,1
5373,16152,1
8537,30606,1
16152,30606,1
8537,16152,1
1225,16609,1
16609,27185,2
84,16609,1
1225,27185,1
84,1225,1
1225,16716,1
84,27185,1
16716,27185,2
84,16716,1
15720,21361,2
7124,21361,1
21361,24312,1
1921,21361,3
524,814,1
524,33145,1
524,14984,2
814,33145,1
814,14984,1
33145,36058,1
14984,36058,3
7602,7998,1
6660,20966,2
9779,20966,1
18315,20966,2
6660,9779,1
6660,18315,2
9779,18315,1
5852,9994,1
5852,19141,1
5852,19717,1
3519,5852,1
9994,19141,1
9994,19717,1
3519,9994,1
19141,19717,1
3519,19141,1
3519,19717,1
2280,21524,1
18042,35136,2
18042,30315,2
30348,35136,2
30315,30348,3
26124,35136,2
30315,35136,2
26124,30315,2
7938,24922,1
7938,27882,1
7938,9009,1
7938,21910,1
276,35601,1
276,14584,1
276,26660,1
276,924,1
14584,35601,1
26660,35601,1
924,35601,1
14584,26660,1
924,14584,1
924,26660,1
3791,18482,1
3791,4711,1
3791,5710,3
4711,18482,1
5710,18482,1
2364,18482,1
4711,5710,1
2364,4711,1
2364,5710,3
7073,28728,1
7073,26399,1
26399,28728,1
18071,28728,1
5781,28728,1
18071,26399,1
5781,26399,1
4659,27356,1
4659,14265,1
4659,21830,1
4659,12883,1
14265,27356,1
21830,27356,1
12883,27356,3
14265,21830,1
12883,14265,1
12883,21830,1
11936,21472,1
2413,11936,1
11936,19308,1
11936,26970,1
147,31686,1
147,20868,1
21685,31686,1
8684,31686,1
20868,21685,1
8684,20868,1
491,12505,1
491,3084,1
491,20729,1
3084,12505,1
12505,20729,1
18498,31545,1
8517,31545,1
8517,18498,2
11580,18498,1
8517,11580,1
1945,3160,1
1945,26260,1
983,1945,1
1945,23200,1
3160,26260,1
983,3160,1
3160,23200,1
983,26260,1
983,23200,10
363,912,2
912,29031,1
912,34089,3
363,29031,1
29031,34089,2
2024,29031,2
376,26766,1
376,16165,1
376,10302,1
376,8568,1
16165,26766,1
10302,26766,1
8568,26766,1
10302,16165,2
8568,16165,1
8568,10302,1
11689,18545,2
4891,11689,2
11689,20998,2
11689,36215,3
4891,18545,1
18545,20998,1
18545,36215,4
4891,20998,2
4891,36215,2
20998,36215,2
14389,15703,2
15703,32688,1
14389,32688,1
14156,14389,2
14156,32688,1
17900,32688,1
23999,35018,1
8027,23999,1
222,23999,1
14887,23999,1
8027,35018,1
222,35018,1
14887,35018,1
222,8027,1
8027,14887,1
222,14887,1
1591,22190,3
1591,29800,3
1591,28698,2
1591,26234,3
22190,29800,3
22190,28698,2
28698,29800,2
26234,29800,3
26234,28698,2
19294,23391,1
7354,19294,1
19294,24244,1
19294,28934,1
2465,4673,1
2465,3119,1
2465,32047,1
2465,27406,1
3119,4673,1
4673,32047,1
4673,27406,1
3119,32047,1
3119,27406,1
27406,32047,1
14330,29589,1
22222,29589,1
19158,29589,1
13127,29589,1
14330,22222,2
14330,19158,1
19158,22222,1
13127,22222,2
13127,19158,1
26263,28456,1
26204,26263,1
8362,26263,1
25244,26263,1
8362,28456,1
8362,26204,1
8362,25244,1
8135,36671,4
184,23589,1
184,22912,1
22912,23589,1
12210,22912,1
6634,22912,1
22612,26557,1
22612,27687,1
22612,27186,1
6733,22612,1
26557,27687,1
26557,27186,1
27186,27687,1
6733,27687,1
6733,27186,1
9033,21467,1
21467,34403,1
9033,34403,2
2024,9033,1
2024,34403,2
4532,35590,1
35328,35590,1
19027,35590,1
24623,35590,1
4133,19376,1
4472,27350,1
26437,27350,7
4472,26437,1
20714,30103,1
10160,20714,1
15376,20714,1
20714,33524,1
10160,30103,5
5346,33315,2
24346,33315,2
5346,24346,1
22604,30135,1
34034,35655,2
32473,34034,1
24083,34034,2
5495,29223,1
29223,30725,1
22804,29223,1
24180,29223,3
5495,30725,1
5495,22804,1
5495,24180,2
22804,30725,1
24180,30725,1
22804,24180,1
15928,22776,1
8598,15928,1
15731,15928,1
12364,15928,1
7820,26910,3
1975,26910,1
12210,26910,2
16461,26910,3
1975,7820,1
7820,16461,2
1975,12210,1
1975,16461,1
12210,16461,1
28910,34632,1
28072,28910,1
14878,28910,1
28910,36474,3
28072,34632,1
14878,34632,1
34632,36474,1
14878,28072,1
28072,36474,2
14878,36474,1
938,19423,1
938,18869,1
938,5771,1
18869,19423,1
5771,19423,1
6733,19423,1
5771,18869,1
6733,18869,1
5771,6733,1
4731,6346,2
4731,24353,1
4731,18843,2
4731,9617,2
6346,24353,1
6346,9617,2
18843,24353,1
9617,24353,1
9617,18843,5
1824,24038,1
1824,3404,1
1824,35974,1
1824,12143,1
3404,24038,1
24038,35974,1
12143,24038,1
3404,35974,1
3404,12143,1
12143,35974,1
174,30702,2
12043,30702,5
30702,33764,2
913,30702,1
174,12043,2
174,33764,1
174,913,1
12043,33764,2
913,12043,1
913,33764,1
21577,34325,1
21577,25488,1
32071,34325,1
25488,34325,1
20466,34325,1
25488,32071,2
20466,25488,2
3943,18527,1
3943,5665,1
3943,17898,1
2393,3943,1
5665,18527,1
17898,18527,1
2393,18527,1
5665,17898,1
2393,5665,1
2393,17898,1
8213,9346,1
9346,19941,1
3457,9346,1
9346,25705,1
8213,19941,1
3457,8213,1
8213,25705,1
3457,19941,1
19941,25705,1
3457,25705,1
11406,22460,1
22460,26059,1
22111,22460,1
7887,22460,1
11406,26059,1
11406,22111,1
7887,11406,1
22111,26059,1
7887,26059,1
7887,22111,1
34554,35187,1
14639,34554,1
14639,35187,1
14639,26053,1
1209,11978,1
11978,29947,1
11978,24577,1
1209,29947,1
1209,24577,1
1008,1209,1
24577,29947,1
1008,29947,1
1008,24577,1
2767,19953,1
2767,34005,1
2767,25509,5
19953,34005,1
19953,25509,1
25509,34005,1
3110,16531,1
3110,12622,1
2032,16531,1
2032,12622,1
16531,30305,1
12622,30305,1
26603,27973,1
11263,26603,1
7648,26264,1
7648,33764,2
3428,28022,1
18283,28022,1
3056,28022,1
3428,18283,1
3056,3428,1
3428,26264,1
3056,18283,1
18283,26264,1
3056,26264,1
1895,14369,1
1895,9973,1
1895,7355,1
1895,34081,1
9973,14369,1
7355,14369,1
14369,34081,1
7355,9973,1
9973,34081,1
7355,34081,1
11013,13793,1
4305,13793,1
13793,21265,1
4305,11013,1
4305,21265,1
6924,11154,1
6924,18921,1
11154,11811,1
11154,16975,1
11811,18921,1
16975,18921,1
23112,36265,1
8336,23112,1
18700,23112,1
10473,23112,1
8336,36265,1
18700,36265,1
10473,36265,1
8336,18700,1
8336,10473,4
10473,18700,1
1018,15836,1
15836,17840,1
15836,25352,1
15836,24244,1
1018,17840,1
1018,25352,1
1018,24244,1
17840,25352,1
17840,24244,1
24244,25352,1
9053,14665,1
304,14665,1
6225,14665,1
14665,31489,1
304,9053,1
6225,9053,1
9053,31489,2
304,6225,1
304,31489,1
6225,31489,1
1890,28641,1
1890,36144,1
6369,28641,1
6369,36144,1
19002,28641,1
19002,36144,1
28641,36144,1
829,18227,1
829,35177,1
829,26850,1
829,35334,1
18227,35177,1
18227,26850,1
18227,35334,1
26850,35177,1
35177,35334,1
26850,35334,2
2227,30249,2
2227,11135,2
2227,32199,2
2227,12613,2
31545,33374,1
8151,31545,1
21959,33374,2
8151,33374,8
11580,33374,7
8151,21959,4
8151,11580,20
5841,10309,1
5841,16918,1
5841,26987,1
5841,22862,1
10309,16918,1
10309,26987,1
10309,22862,1
16918,26987,1
16918,22862,1
22862,26987,1
26347,26939,2
2018,26347,1
26347,32569,1
23273,26347,1
2018,26939,1
26939,32569,1
23273,26939,1
2018,32569,1
23273,32569,1
2322,14208,1
14208,20299,1
14208,16060,1
2322,20299,1
2322,16060,1
2322,26616,1
16060,20299,1
20299,26616,1
4304,28694,1
4304,28805,1
4304,16134,1
28694,28805,1
16134,28694,3
16134,28805,1
10502,18169,1
18169,26134,1
793,18169,1
13243,18169,1
10502,26134,1
793,10502,1
10502,13243,1
793,26134,1
13243,26134,1
793,13243,1
12797,29617,1
8846,12797,1
3660,12797,1
7889,12797,1
8846,29617,1
3660,29617,1
7889,29617,1
3660,8846,1
7889,8846,1
3660,7889,1
33764,36681,2
9151,29068,1
29068,29842,1
6634,29068,1
8543,29068,1
24071,33287,2
24071,29351,2
24071,30563,2
17679,24071,2
29351,33287,2
30563,33287,2
17679,33287,2
29351,30563,2
17679,29351,2
2659,30091,1
2659,11277,1
2659,29422,1
2659,29398,1
11277,30091,1
29422,30091,1
29398,30091,1
11277,29422,1
11277,29398,1
29398,29422,1
13008,13588,1
13008,27571,1
13588,27571,1
13469,13588,2
13588,25242,2
13469,27571,1
25242,27571,1
23788,33346,1
12991,33346,1
20780,33346,1
30803,33346,1
12991,23788,1
20780,23788,1
23788,30803,1
12991,20780,1
12991,30803,2
20780,30803,1
13530,17772,1
12176,13530,1
2653,13530,1
13530,14082,1
12176,17772,1
2653,17772,1
14082,17772,1
2653,12176,1
12176,14082,1
2653,14082,1
27152,34234,1
17363,27152,1
27152,29405,1
14322,27152,1
17363,34234,1
29405,34234,1
14322,34234,1
17363,29405,1
14322,17363,1
14322,29405,1
1950,11764,1
1950,8828,1
1950,33764,1
1950,4158,1
8828,11764,1
11764,33764,6
4158,11764,1
8828,33764,1
4158,8828,1
4158,33764,1
3115,12075,1
2321,12075,1
25261,30270,4
14682,30270,4
27882,33681,1
8113,29920,1
8113,30490,1
8113,14542,1
14542,30490,3
4757,31561,2
17289,31561,2
2576,31561,3
3225,18541,1
18541,30676,1
3225,21910,1
21910,30676,1
3225,30676,1
3225,9009,1
9009,30676,1
18556,31837,1
15532,18556,1
18556,36537,1
13022,31837,1
15532,31837,1
31837,36537,1
13022,15532,1
13022,36537,1
15532,36537,1
14862,35737,1
13709,14862,1
13022,14862,1
13709,35737,1
13022,35737,1
13022,13709,1
5328,35633,1
11377,35633,1
5328,11377,1
5328,20884,1
11377,20884,1
10169,23221,1
23221,28210,1
22352,23221,1
10169,28210,1
10169,22352,1
22352,28210,1
26053,26557,1
26557,35187,1
938,26053,1
938,35187,1
6733,26053,1
6733,35187,1
4580,27542,1
4580,31651,1
4580,26655,1
4386,4580,1
27542,31651,1
26655,27542,1
4386,27542,1
26655,31651,1
4386,31651,1
4386,26655,2
14095,35860,1
14095,17120,1
17120,35860,1
20868,31053,2
20868,29627,4
21898,29124,1
18115,21898,1
29124,34389,1
18115,34389,2
18115,29124,1
3358,34244,1
6664,34244,1
10021,34244,1
8271,34244,1
3358,6664,1
3358,10021,1
3358,8271,1
6664,10021,1
6664,8271,1
8271,10021,1
992,29747,1
19194,29747,1
19717,29747,1
992,19194,1
992,7472,1
992,19717,10
19194,19717,1
7472,19717,1
20930,29159,3
20930,21361,4
323,29159,3
21361,29159,4
21134,29159,5
7987,19980,1
7987,35677,1
6417,19980,1
11136,19980,1
6417,35677,1
11136,35677,1
2280,4196,1
2280,32361,1
2280,6160,1
4196,32361,1
4196,6160,1
6160,32361,1
6160,19717,1
3100,33241,1
11819,33241,1
983,33241,2
23200,33241,2
3100,11819,1
983,3100,1
3100,23200,1
983,11819,1
11819,23200,1
29735,31710,1
29513,29735,1
26847,29735,1
10302,29735,1
29513,31710,1
26847,31710,1
10302,31710,1
26847,29513,1
10302,29513,1
10302,26847,1
2097,31685,1
2097,23152,1
31685,31686,1
23152,31686,1
23152,31685,1
20868,23152,1
24771,32059,2
19717,24771,1
19155,32059,1
19155,19717,1
19717,32059,1
30956,32059,2
19717,30956,4
368,17224,1
10573,25335,1
8568,10573,1
10573,15376,1
10573,23784,1
2390,29861,2
2390,6418,5
28150,30554,1
1326,30554,1
2349,30554,1
1326,28150,1
2349,28150,1
24083,28150,1
1326,2349,1
2349,24083,1
11294,21430,1
12074,21430,1
9571,21430,1
